Season,TeamName,eFGPct,RankeFGPct,TOPct,RankTOPct,ORPct,RankORPct,FTRate,RankFTRate
2022,Merrimack,49.12223667,133,22.55431674,20,36.1611877,356,33.94018205,267
2022,Miami (FL),53.46377578,319,20.35281948,69,30.2946593,267,24.64304601,46
2022,Miami (OH),53.54630715,323,17.96325472,202,30.22088353,264,30.36342321,183
2022,Michigan,50.33259424,189,14.95630775,335,23.84615385,35,26.6075388,83
2022,Michigan State,47.4789916,63,15.3431407,329,26.99920823,119,28.32427088,124
2022,Middle Tennessee,47.7443609,75,20.78452295,48,29.26605505,227,35.91671486,302
2022,Milwaukee,47.50530786,67,14.85307594,337,30.13582343,261,29.14012739,152
2022,Minnesota,51.201373,233,15.82086535,313,27.57605496,154,23.28375286,26
2022,Mississippi,51.3671875,240,19.36432009,112,26.5654649,110,28.01339286,112
2022,Mississippi State,49.56379498,156,19.54543417,105,25.95896521,83,28.08069793,115
2022,Mississippi Valley State,56.65467626,356,20.77196026,50,33.87096774,347,36.45083933,311
2022,Missouri,50.83845724,218,17.89408417,207,29.62281509,238,35.60648407,299
2022,Missouri State,48.75324675,119,15.71683066,318,24.03100775,38,28,111
2022,Monmouth,47.33022291,60,17.75032085,219,27.85016287,165,33.64437532,262
2022,Montana,51.83455637,260,19.10558145,136,26.77777778,113,42.76184123,350
2022,Montana State,48.25842697,98,18.23333744,182,23.26007326,24,36.01123596,303
2022,Morehead State,46.52815746,36,17.34554668,237,29.5254833,237,23.67413887,32
2022,Morgan State,51.59781761,253,23.32072557,13,29.87341772,251,43.72564302,352
2022,Mount St. Mary's,48.55384615,113,18.90120304,144,29.06857728,224,26.21538462,71
2022,Murray State,48.00498753,84,20.95766296,38,25.4,67,24.62593516,44
2022,N.C. State,53.46112886,318,18.32688206,175,31.12149533,296,29.44621938,164
2022,NJIT,51.03532278,226,16.66016568,281,27.90697674,168,27.04019488,93
2022,Navy,47.25647349,53,20.35320253,67,24.78386167,53,31.6892725,221
2022,Nebraska,51.53389411,248,18.28060083,180,31.39050791,305,29.44087086,163
2022,Omaha,56.29290618,354,14.70855055,339,29.96941896,255,37.41418764,322
2022,Nevada,52.39043825,280,18.33727145,172,26.05363985,85,29.7097325,167
2022,New Hampshire,50.42342978,196,14.01136511,350,21.93396226,6,26.74664785,84
2022,New Mexico,52.00564972,267,17.97241443,201,29.03846154,221,35.53672316,297
2022,New Mexico State,45.46792231,20,16.94079571,266,26.32575758,102,27.78104768,105
2022,New Orleans,49.65517241,164,19.62068268,100,31.06343284,293,32.75862069,246
2022,Niagara,48.18125771,93,17.13666227,256,27.05515088,124,28.79161529,138
2022,Nicholls State,48.4514592,110,19.707944,96,30.78375826,282,36.27159023,308
2022,Norfolk State,45.21711768,16,18.54990213,157,27.27272727,135,33.41724355,259
2022,North Alabama,50.20463847,187,18.91278875,143,29.86577181,250,39.97271487,341
2022,North Carolina,49.80487805,171,14.13866604,347,20.79207921,2,21.51219512,10
2022,North Carolina A&T,50.93283582,221,20.10710316,81,31.33133133,303,37.81094527,327
2022,North Carolina Central,50.51089918,201,22.14055624,24,30.57671382,275,43.52861035,351
2022,North Dakota,56.2751871,353,13.67198424,355,25.84269663,76,30.51237766,188
2022,North Dakota State,47.55520505,68,12.66000187,358,23.07692308,22,25.49947424,57
2022,North Florida,48.83390216,121,16.69175166,279,36.91722169,358,28.7258248,137
2022,North Texas,45.88607595,26,19.8151907,89,25.11111111,65,32.63009845,244
2022,Northeastern,51.74885321,258,15.65203568,322,23.66255144,32,25.5733945,61
2022,Northern Arizona,53.01169591,301,13.77088687,352,23.65805169,31,34.09356725,269
2022,Northern Colorado,52.94421488,300,14.39117224,344,24.47488584,48,31.30165289,211
2022,Northern Illinois,50.57821059,205,19.70383729,97,29.41757157,233,40.65733414,344
2022,Northern Iowa,53.78329298,331,18.20637223,184,21.43611404,3,23.12348668,25
2022,Northern Kentucky,49.46300716,153,21.0559456,36,31.0483871,292,25,51
2022,Northwestern,50.77797726,214,19.33993518,114,25.3411306,66,34.76959904,288
2022,Northwestern State,53.19031903,309,17.07176944,260,32.22116301,331,34.10341034,271
2022,Notre Dame,49.06593407,130,14.9510027,336,24.05876951,39,22.91208791,22
2022,Oakland,50.19326339,186,20.50042306,63,33.39640492,340,21.5350635,11
2022,Ohio,49.69256568,166,20.59867742,59,25.80952381,72,27.89267747,108
2022,Ohio State,47.88812785,81,15.27190437,331,28.61136999,207,29.22374429,155
2022,Oklahoma,49.06616862,131,20.44893513,64,26.36282395,104,26.5208111,81
2022,Oklahoma State,45.6622325,23,22.77775152,17,31.36200717,304,31.17408907,207
2022,Old Dominion,49.74226804,168,17.14222922,254,27.33878292,142,29.3814433,160
2022,Oral Roberts,51.07025247,228,12.6861113,357,24.6728972,51,24.8079034,49
2022,Oregon,49.58677686,158,19.30057353,117,30.66439523,280,28.97727273,145
2022,Oregon State,55.02431118,347,17.50659716,229,33.95303327,348,29.06537007,149
2022,Pacific,54.94260204,345,18.74149573,150,22.63936291,16,28.125,120
2022,Pennsylvania,52.09439528,270,15.33864286,330,28.02802803,176,28.84955752,141
2022,Penn State,48.30557151,101,13.74500729,354,24.06015038,40,26.24928202,73
2022,Pepperdine,52.70700637,292,17.99608439,198,31.03130755,291,31.47558386,215
2022,Pittsburgh,52.00688073,268,16.54652188,287,26.13307618,93,29.41513761,162
2022,Portland,49.81050352,172,17.24521715,243,27.20720721,131,25.66323768,62
2022,Portland State,52.67246737,289,23.34017469,12,31.82286303,320,39.40335612,339
2022,Prairie View,50.99168266,224,20.61121148,58,34.21319797,352,44.84964811,355
2022,Presbyterian,53.5016835,322,21.22312203,35,24.71395881,52,40.67340067,345
2022,Princeton,51.26321974,237,15.53627053,326,23.45679012,28,21.68037603,13
2022,Providence,46.71125975,40,15.79374068,314,27.98573975,173,26.2541806,76
2022,Purdue,49.60784314,162,14.15017087,346,23.6453202,30,21.37254902,9
2022,Purdue-Fort Wayne,52.85714286,296,21.75066629,28,27.2918862,139,26.54761905,82
2022,Quinnipiac,50.55834729,202,17.23048786,246,28.58490566,206,27.24734785,96
2022,Radford,51.95227766,264,20.18778019,77,25.89928058,79,37.38250181,320
2022,Rhode Island,46.33928571,32,19.27852689,121,27.64003673,158,32.67857143,245
2022,Rice,51.10352076,229,14.33390052,345,28.07657247,178,20.96689438,5
2022,Richmond,50.46867292,199,19.12709005,133,27.20403023,129,23.48297977,29
2022,Rider,49.18256131,135,18.36242036,171,28.31325301,190,33.24250681,256
2022,Robert Morris,53.125,307,16.91512233,270,32.20018886,329,28.91304348,143
2022,Rutgers,48.27089337,99,18.0536378,195,26.98412698,118,28.8184438,139
2022,SIU Edwardsville,49.01790872,129,19.1646802,127,30.39399625,269,37.55054882,325
2022,SMU,44.84801649,11,17.14193055,255,30.23255814,265,25.34775889,56
2022,Sacramento State,52.62980445,285,17.6676722,225,27.64227642,160,33.71544167,263
2022,Sacred Heart,53.21768327,311,15.90496906,307,31.3229572,300,25.51762731,58
2022,Saint Joseph's,47.65581908,69,13.66448381,356,24.13793103,43,26.91671263,90
2022,Saint Louis,47.74514945,76,17.76887398,218,26.8879668,114,32.87886733,251
2022,Saint Mary's,48.31629585,103,19.47776473,107,21.91919192,4,24.41371016,42
2022,Saint Peter's,44.06946265,5,20.9068607,41,28.04757185,177,41.02228047,347
2022,Sam Houston State,48.57052097,115,20.84408474,46,26.32103689,101,34.68869123,287
2022,Samford,52.2995283,277,17.77525413,217,28.91089109,217,32.0754717,231
2022,San Diego,49.18651947,136,15.98682236,305,26.40949555,106,23.70714701,33
2022,San Diego State,44.01579587,4,21.73899709,29,27.04460967,123,30.61968408,189
2022,San Francisco,46.8579235,41,18.49138193,159,23.76325088,33,32.24043716,235
2022,San Jose State,53.47901093,320,15.74544858,317,30.51881994,272,26.96952271,91
2022,Santa Clara,48.49785408,112,16.4923103,289,26.22293504,95,21.22079161,7
2022,Seattle,46.40522876,34,20.52547523,62,25.61531449,68,40.52287582,343
2022,Seton Hall,45.3724605,17,18.47541549,161,29.08117752,225,27.82167043,106
2022,Siena,49.08229722,132,17.32544738,238,28.5,201,29.18886915,154
2022,South Alabama,47.31219848,58,20.77401817,49,31.55021834,312,30.73742247,192
2022,South Carolina,47.26744186,55,21.50710955,32,32.09090909,326,41.56976744,348
2022,South Carolina State,49.93946731,178,20.61645111,57,28.95256917,220,37.40920097,321
2022,South Dakota,52.69016698,291,15.55816836,325,22.41014799,11,34.1991342,277
2022,South Dakota State,51.5189243,247,15.83874073,311,24.16452442,45,21.31474104,8
2022,South Florida,48.32234871,104,18.91635272,142,27.03739214,121,33.55302576,261
2022,Southeast Missouri State,52.48571429,283,18.20213772,185,28.89771599,216,39.65714286,340
2022,Southeastern Louisiana,53.75898286,329,19.76537421,93,33.4,341,27.4737424,98
2022,Southern,49.2414248,138,25.23325743,3,31.3304721,302,45.71240106,356
2022,Southern Illinois,49.70664928,167,18.73126211,152,23.16258352,23,27.64015645,103
2022,Southern Miss,54.02830702,335,15.75576203,316,28.38589981,196,28.08927599,116
2022,Southern Utah,51.82567727,259,17.70596488,222,22.70433905,17,27.97408716,110
2022,State Bonaventure,50.02925688,181,19.23460235,125,27.2195122,132,22.93739029,24
2022,State Francis (NY),51.86316432,261,18.88876964,145,29.76939203,244,32.37629811,240
2022,St. Francis PA,52.36332574,278,18.25265717,181,31.91076625,322,25.56947608,60
2022,St. John's (NY),48.94871795,126,21.26870544,34,31.45695364,308,33.23076923,255
2022,St. Thomas (MN),58.85311871,358,16.14419196,300,27.20306513,128,32.46143528,241
2022,Stanford,51.39586823,241,16.39993477,295,22.88698955,20,28.97822446,146
2022,Stephen F. Austin,48.75084402,118,24.26361241,7,31.93997856,324,37.47467927,324
2022,Stetson,53.01441678,302,16.11922571,302,27.5,151,26.80209699,87
2022,Stony Brook,52.64026403,286,17.42803049,232,29.63311383,239,23.81738174,34
2022,Syracuse,50.62409986,210,16.73040153,278,32.10568455,328,23.5237638,31
2022,TCU,47.71601541,73,18.37150098,169,26.0519248,84,26.7473858,85
2022,Tarleton State,52.42957746,282,24.66128577,5,34.03263403,349,35.63380282,301
2022,Temple,45.50295858,21,17.21722742,248,29.28176796,228,31.71597633,223
